561722,Гайдук,Gayduk
561698,Гайны,Gayny
874034,Галашки,Galashki
562167,Галиакберово,Galiakberovo
562136,Галицы,Galitsy
1506712,Галкинское,Galkinskoye
1497899,Гальбштадт,Gal'bshtadt
562070,Гамово,Gamovo
562016,Гапцах,Gaptsakh
561999,Гарболово,Garbolovo
1506676,Гари,Gari
1506677,Гаринский,Garinskiy
2125620,Гатка,Gatka
561887,Гатчина,Gatchina
557710,Гвардейск,Gvardeysk
557706,Гвардейское,Gvardeyskoye
557688,Гвоздёво,Gvozdëvo
561679,Гдов,Gdov
561667,Геленджик,Gelendzhik
561633,Георгиевка,Georgiyevka
561627,Георгиевск,Georgiyevsk
561626,Георгиевская,Georgiyevskaya
802000,Герга,Gerga
561560,Гергебиль,Gergebil'
556779,Герейхановское,Gereykhanovskoye
561534,Герзель-Аул,Gerzel’-Aul
561537,Герцена,Gertsena
561670,Гехи,Gekhi
557657,Гжель,Gzhel’
561515,Гиагинская,Giaginskaya
561501,Гигант,Gigant
561504,Гидроторф,Gidrotorf
11669421,Гидроузел,Gidrouzel
561448,Гирвас,Girvas
561462,Гирей,Girey
561347,Глазов,Glazov
561331,Глазово,Nekrasovskiy (Glazovo)
561313,Глазуновка,Glazunovka
561274,Глебовское,Glebovskoe
561251,Глебычево,Glebychevo
561240,Глинище,Glinishchevo
561179,Глотовка,Glotovka
561148,Глубокий,Glubokiy
561146,Глубокий,Glubokiy
561131,Глубокое,Glubokoye
560995,Глушково,Glushkovo
819586,Говорово,Govorovo
559179,Гойты,Goyty
560756,Голицыно,Golitsyno
560646,Головино,Golovino
560674,Головчино,Golovchino
560513,Голубицкая,Golubitskaya
560452,Голынки,Golynki
1506422,Голышманово,Golyshmanovo
560455,Гольево,Gol’yevo
1506418,Гоньба,Gon'ba
7457225,Гора,Gora
560285,Горбатов,Gorbatov
560281,Горбатовка,Gorbatovka
560255,Горбунки,Gorbunki
560191,Гордеевка,Gordeyevka
560142,Горелово,Gorelovo
560138,Горелое,Goreloye
2023943,Горин,Gorin
560058,Горицы,Goritsy
559944,Горки,Gorki
559853,Горки-2,Gorki Vtoryye
559862,Горки-Ленинские,Gorki-Leninskiye
1506271,Горно-Алтайск,Gorno-Altaysk
823676,Горное Лоо,Gornoye Loo
559752,Горнозаводск,Gornozavodsk
1506268,Горноправдинск,Gornopravdinsk
2023929,Горнореченский,Gornorechenskiy
2023918,Горные Ключи,Gornyye Klyuchi
559736,Горный,Gornyy
559731,Горный,Gornyy
1506254,Горный,Gornyy
559716,Горный Балыклей,Gornyy Balykley
1506244,Горный Щит,Gornyy Shchit
1506260,Горняк,Gornyak
559740,Горняцкий,Gornyatskiy
824988,Город Шебекино,Gorod Shebekino
559678,Городец,Gorodets
559654,Городище,Gorodishche
559643,Городище,Gorodishche
559542,Городня,Gorodnya
559475,Городовиковск,Gorodovikovsk
818208,Городок,Gorodok
559459,Гороховец,Gorokhovets
559378,Горская,Gorskaya
1506217,Горскино,Gorskino
559400,Горшечное,Gorshechnoye
9827992,Горшково,Gorshkovo
6642836,Горького,Gor’kogo
559320,Горячеводский,Goryachevodskiy
559317,Горячий Ключ,Goryachiy Klyuch
559252,Гостагаевская,Gostagayevskaya
559242,Гостилицы,Gostilitsy
559158,Грабово,Grabovo
559020,Гражданское,Grazhdanskoye
559034,Грайворон,Grayvoron
1506192,Грамотеино,Gramoteino
559073,Грахово,Grakhovo
558998,Гребенская,Grebenskaya
518858,Гребнево,Grebnevo
558892,Гремячево,Gremyachevo
558885,Гремячинск,Gremyachinsk
558834,Грешнево,Greshnëvo
558799,Грибановский,Gribanovskiy
819948,Грибки,Gribki
558707,Григорополисская,Grigoropolisskaya
558418,Грозный,Grozny
558353,Грузины,Gruziny
558384,Грушевская,Grushevskaya
558312,Грязи,Gryazi
1506107,Грязновское,Gryaznovskoye
558236,Грязовец,Gryazovets
558209,Губаха,Gubakha
558186,Губден,Gubden
558146,Губкин,Gubkin
1539209,Губкинский,Gubkinskiy
558132,Губы,Guby
558118,Гудермес,Gudermes
8534373,Гуково,Gukovo
558082,Гуково,Gukovo
802843,Гуково,Gukovo
558076,Гулевка,Gulevka
558066,Гулькевичи,Gul'kevichi
557992,Гумрак,Gumrak
557988,Гунделен,Gundelen
557968,Гурбуки,Gurbuki
2023795,Гурское,Gurskoye
557906,Гурьевск,Gur'yevsk
1506073,Гурьевск,Gur'yevsk
557882,Гусев,Gusev
557842,Гусевский,Gusevskiy
2023782,Гусиноозёрск,Gusinoozyorsk
557754,Гусь-Железный,Gus-Zheleznyy
557775,Гусь-Хрустальный,Gus'-Khrustal'nyy
2025095,Давенда,Davenda
567006,Давлеканово,Davlekanovo
566969,Давыдовка,Davydovka
566950,Давыдово,Davydovo
567290,Дагестанские Огни,Dagestanskiye Ogni
567288,Дагомыс,Sochi (Dagomys)
823674,Дагомыс,Dagomys
566915,Дай,Day
1507565,Далматово,Dalmatovo
2051471,Дальнегорск,Dalnegorsk
567257,Дальнее Константиново,Dal'neye Konstantinovo
2025159,Дальнереченск,Dalnerechensk
567183,Данилов,Danilov
567177,Даниловка,Danilovka
9883001,Даниловский,Moscow (Danilovsky District)
567111,Данки,Danki
567109,Данков,Dankov
567311,Дачное,Dachnoye
563990,Двинской,Dvinskoy
577240,Двинской Березник,Dvinskoy Bereznik
563949,Дворцы,Dvortsy
840909,Двубратский,Dvubratskiy
1507059,Двуреченск,Dvurechensk
2126018,Де-Кастри,De-Kastri
566908,Дебесы,Debesy
566319,Девица,Devitsa
1507488,Дегтярск,Degtyarsk
566891,Деденёво,Dedenevo
566868,Дедовичи,Dedovichi
566854,Дедовск,Dedovsk
566751,Демидов,Demidov
566712,Демихово,Demikhovo
566635,Демьяново,Dem'yanovo
566629,Демянск,Demyansk
566532,Дербент,Derbent
566384,Десногорск,Desnogorsk
12216723,Десятова,Desyatova
566363,Детчино,Detchino
563681,Джалиль,Dzhalil'
563678,Джалка,Dzhalka
2024626,Джебарики-Хая,Dzhebariki-Khaya
563618,Джигинка,Dzhiginka
2024579,Джида,Dzhida
563601,Джубга,Dzhubga
563708,Дзержинск,Dzerzhinsk
2056861,Дзержинск,Dzerzhinsk
8521440,Дзержинский,Dzerzhinsky
563705,Дзержинский,Dzerzhinskiy
1507038,Дзержинский район,Novosibirsk (Dzerzhinskiy Rayon)
1507035,Дзержинское,Dzerzhinskoye
566165,Дивеево,Diveyevo
1507379,Дивногорск,Divnogorsk
566155,Дивное,Divnoye
566157,Дивноморское,Divnomorskoye
566243,Дигора,Digora
566199,Димитровград,Dimitrovgrad
566181,Динская,Dinskaya
566027,Дмитриевка,Dmitriyevka
565955,Дмитров,Dmitrov
565939,Дмитровка,Dmitrovka
565908,Дмитровск-Орловский,Dmitrovsk-Orlovskiy
9881961,Дмитровский,Dmitrovsky District
565906,Дмитровское,Dmitrovskoye
565892,Днепровская,Dneprovskaya
565885,Дно,Dno
565857,Добринка,Dobrinka
565803,Доброе,Dobroye
565783,Добрунь,Dobrun'
565778,Добрянка,Dobryanka
565774,Добрятино,Dobryatino
567280,Долаково,Dalakovo
1507300,Долгодеревенское,Dolgoderevenskoye
565522,Долгое Ледово,Dolgoye Lëdovo
565614,Долгопрудный,Dolgoprudnyy
565611,Долгоруково,Dolgorukovo
565456,Должанская,Dolzhanskaya
2125945,Долинск,Dolinsk
2024893,Домна,Domna
565381,Домодедово,Domodedovo
565348,Донецк,Donetsk
565284,Донское,Donskoye
565285,Донское,Donskoye
2609904,Донское,Donskoye
565290,Донской,Donskoy
9883002,Донской,Moscow (Donskoy District)
565300,Донской,Donskoy
1507239,Дорогино,Dorogino
565202,Дорогобуж,Dorogobuzh
9883027,Дорогомилово,Moscow (Dorogomilovo District)
9883027,Дорогомилово,Dorogomilovo District
565125,Дорожная,Dorozhnaya
565172,Дорохово,Dorokhovo
565108,Досчатое,Doschatoye
565052,Дракино,Drakino
565007,Дрезна,Drezna
2024848,Дровяная,Drovyanaya
801983,Дружба,Druzhba
564929,Дружба,Druzhba
564912,Дружба,Druzhba
564912,Дружба,Druzhba (Novyy Gorodok)
564878,Дружинино,Druzhinino
564866,Дружная Горка,Druzhnaya Gorka
564821,Дуба-Юрт,Duba-Yurt
1507172,Дубинино,Dubinino
564764,Дубки,Dubki
564723,Дубна,Dubna
564719,Дубна,Dubna
564654,Дубовка,Dubovka
564645,Дубовка,Dubovka
821801,Дубовка,Dubovka
808170,Дубовое,Dubovoye
564593,Дубовское,Dubovskoye
564579,Дубовый Умёт,Dubovyy Umët
564517,Дубровицы,Dubrovitsy
564487,Дубровка,Dubrovka
564417,Дубровка,Dubrovka
564409,Дубровки,Dubrovki
564386,Дуброво,Dubrovo
564022,Дуван,Duvan
537345,Дугулубгей,Dugulubgey
1507116,Дудинка,Dudinka
564275,Дудкино,Dudkino
564200,Дуляпино,Dulyapino
564191,Думиничи,Duminichi
2024800,Дунай,Dunay
564241,Духовницкое,Dukhovnitskoye
564234,Духовщина,Dukhovshchina
563803,Дыдылдино,Dydyldino
563792,Дылым,Dylym
563744,Дышне-Ведено,Dyshne-Vedeno
563719,Дюртюли,Dyurtyuli
563822,Дятьково,Dyat'kovo
468307,Егорлыкская,Yegorlykskaya
468250,Егорьевск,Yegor'yevsk
468446,Едрово,Yedrovo
466885,Ейск,Yeysk
1486209,Екатеринбург,Ekaterinburg (Oktyabrskiy)
1486209,Екатеринбург,Yekaterinburg
1486209,Екатеринбург,Ekaterinburg
1486209,Екатеринбург,Yekaterinburg (Oktyabrskiy rayon)
2013030,Екатериновка,Yekaterinovka
468180,Екатериновка,Yekaterinovka
468116,Екимовичи,Yekimovichi
468082,Елабуга,Yelabuga
1486164,Еланский,Yelanskiy
2013018,Еланцы,Yelantsy
468063,Елань,Yelan'
468030,Елатьма,Yelat'ma
467978,Елец,Yelets
467856,Елизаветино,Yelizavetino
467854,Елизаветинская,Yelizavetinskaya
2119538,Елизово,Yelizovo
467711,Елово,Yelovo
467819,Елховка,Yelkhovka
467675,Елшанка,Yelshanka
468011,Ельдигино,Yel’digino
1486040,Еманжелинка,Yemanzhelinka
1486039,Еманжелинск,Yemanzhelinsk
8260661,Емар,Emar
467525,Емва,Yemva
1486031,Емельяново,Yemel'yanovo
467539,Емецк,Yemetsk
467527,Емца,Yemtsa
1485997,Енисейск,Yeniseysk
467479,Енотаевка,Yenotayevka
467464,Епифань,Yepifan'
2012956,Ербогачен,Yerbogachën
1485904,Ермаковское,Yermakovskoye
467260,Ермекеево,Yermekeyevo
467252,Ермишь,Yermish'
467246,Ермолаево,Yermolayevo
467238,Ермолино,Yermolino
2012938,Ерофей Павлович,Yerofey Pavlovich
467084,Ерцево,Yertsevo
467120,Ершов,Yershov
467104,Ершово,Yershovo
466990,Ессентуки,Yessentuki
466989,Ессентукская,Yessentukskaya
1485849,Еткуль,Yetkul'
468409,Ефимовский,Yefimovskiy
468390,Ефремов,Yefremov
463465,Жаворонки,Zhavoronki
463568,Жадовка,Zhadovka
463516,Жарковский,Zharkovskiy
2012570,Жатай,Zhatay
463446,Жданковский,Zhdankovskiy
463340,Железноводск,Zheleznovodsk
463343,Железногорск,Zheleznogorsk
1538635,Железногорск,Zheleznogorsk
2012557,Железногорск-Илимский,Zheleznogorsk-Ilimskiy
463355,Железнодорожный,Zheleznodorozhnyy
2012561,Железнодорожный,Zheleznodorozhnyy
1485193,Железнодорожный,Zheleznodorozhnyy
2012560,Железнодорожный район,Khabarovsk (Zheleznodorozhnyy Rayon)
463317,Желнино,Zhelnino
463229,Жемтала,Zhemtala
2012544,Жемчуг,Zhemchug
1485179,Жемчужный,Zhemchuzhnyy
463217,Жердевка,Zherdevka
463144,Жешарт,Zheshart
2012532,Жигалово,Zhigalovo
2012530,Жиганск,Zhigansk
463082,Жигулевск,Zhigulevsk
463077,Жигули,Zhiguli
462901,Жижица,Zhizhitsa
462914,Жиздра,Zhizdra
463050,Жилево,Zhilëvo
463053,Жилетово,Zhiletovo
2012510,Жирекен,Zhireken
462984,Жирновск,Zhirnovsk
462964,Жирятино,Zhiryatino
857691,Житнево,Zhitnevo
462792,Жуков,Zhukovo
462822,Жуковка,Zhukovka
462815,Жуковка,Zhukovka
462755,Жуковский,Zhukovskiy
796323,Журавка,Zhuravka
1485090,Журавлево,Zhuravlevo
2012780,Забайкальск,Zabaykal'sk
465934,Заболотовка,Zabolotovka
464180,Заветное,Zavetnoye
464179,Заветное,Zavetnoye
804875,Заветный,Zavetnyy
464159,Завидово,Zavidovo
2012626,Завитинск,Zavitinsk
1485357,Заводоуковск,Zavodoukovsk
1485354,Заводоуспенское,Zavodouspenskoye
8304148,Заводская Решётка,Zavodskaya Reshëtka
2012623,Заводской,Zavodskoy
464112,Заволжск,Zavolzhsk
464101,Заволжье,Zavolzh'ye
464094,Заворонежское,Zavoronezhskoye
464080,Завражье,Zavrazh'ye
1485339,Завьялово,Zav'yalovo
12129530,Загорские дали,Zagorskie Dali
465632,Загорянский,Zagoryanskiy
465726,Задонск,Zadonsk
465543,Заинск,Zainsk
464018,Займище,Zaymishche
2012728,Закаменск,Zakamensk
2012702,Залари,Zalari
465291,Залегощь,Zalegoshch'
1485528,Залесово,Zalesovo
465174,Залукокоаже,Zalukokoazhe
465117,Замишево,Zamishevo
9881958,Замоскворечье,Moscow (Zamoskvorechye District)
9881958,Замоскворечье,Zamoskvorechye District
465057,Замоскворечье,Zamoskvorech’ye
2012687,Занадворовка,Zanadvorovka
7080666,Заноги,Zanogi
828218,Заозерск,Zaozërsk
464993,Заокский,Zaokskiy
464891,Западная Двина,Zapadnaya Dvina
9881974,Западное Дегунино,Zapadnoye Degunino District
464790,Заполярный,Zapolyarnyy
464708,Запрудня,Zaprudnya
464687,Зарайск,Zaraysk
464621,Заречный,Zarechnyy
464625,Заречный,Zarechnyy
831165,Заречный,Zarechnyy
464616,Заречный,Zarechnyy
1485445,Заречный,Zarechnyy
6417635,Заречье,Zarech’ye (Western Administrative Okrug)
6417635,Заречье,Zarech’ye
1485439,Заринск,Zarinsk
2012646,Зарубино,Zarubino
464343,Засечное,Zasechnoye
464290,Засосна,Zasosna
464260,Затеречный,Zaterechnyy
1485397,Затон,Zaton
463966,Заюково,Zayukovo
831140,Звездный,Zvëzdnyy
7043844,Звездный,Zvezdnyy
461916,Звенигово,Zvenigovo
461920,Звенигород,Zvenigorod
461910,Зверево,Zverevo
463880,Зеленец,Zelenets
463838,Зеленоборский,Zelenoborskiy
463830,Зеленогорск,Zelenogorsk
1488253,Зеленогорск,Zelenogorsk
463829,Зеленоград,Zelenograd
463829,Зеленоград,Zelenograd (1-y)
463829,Зеленоград,Zelenograd (Zelenogradskiy administrativnyy okrug)
463828,Зеленоградск,Zelenogradsk
463826,Зеленоградский,Zelenogradskiy
463835,Зеленодольск,Zelenodolsk
463824,Зеленокумск,Zelenokumsk
463885,Зеленчукская,Zelenchukskaya
463738,Зелёный город,Zelyony Gorod
463710,Земетчино,Zemetchino
463690,Землянск,Zemlyansk
463637,Зерноград,Zernograd
2012593,Зея,Zeya
2012484,Зима,Zima
462522,Зимовники,Zimovniki
462527,Зимогорье,Zimogor'ye
462467,Зирган,Zirgan
462444,Златоуст,Zlatoust
1485042,Змеиногорск,Zmeinogorsk
462377,Змиёвка,Zmiyëvka
462357,Знаменка,Znamenka
462352,Знаменка,Znamenka
831130,Знаменск,Znamensk
462322,Знаменск,Znamensk
840947,Знаменский,Znamenskiy
462305,Знаменское,Znamenskoye
6417084,Знамя Октября,Znamya Oktyabrya
462203,Золотково,Zolotkovo
462169,Золотухино,Zolotukhino
462050,Зубова Поляна,Zubova Polyana
462022,Зубово,Zubovo
462015,Зубовский,Zubovskiy
858658,Зубутли-Миатли,Zubutli-Miatli
462008,Зубцов,Zubtsov
1484956,Зудилово,Zudilovo
461964,Зуевка,Zuyevka
461781,Зыково,Zykovo
1484923,Зыково,Zykovo
2119283,Зырянка,Zyryanka
1484896,Зыряновский,Zyryanovskiy
1484892,Зырянское,Zyryanskoye
9883022,Зюзино,Moscow (Zyuzino District)
461756,Зюкайка,Zyukayka
557628,Ибреси,Ibresi
555651,Ивакино,Ivakino
555624,Ивангород,Ivangorod
555617,Иванино,Ivanino
555509,Ивановка,Ivanovka
815746,Ивановка,Ivanovka
555312,Иваново,Ivanovo
9882951,Ивановское,Ivanovskoye District
9882951,Ивановское,Moscow (Ivanovskoye District)
7077831,Ивановское,Ivanovskoye
555206,Ивановское,Ivanovskoye
555112,Ивантеевка,Ivanteyevka
555111,Ивантеевка,Ivanteyevka
1505260,Ивдель,Ivdel'
2023377,Иволгинск,Ivolginsk
554950,Ивот,Ivot
1505991,Игарка,Igarka
557563,Иглино,Iglino
557561,Иглово,Iglovo
557531,Игнатовка,Ignatovka
557469,Игра,Igra
1505965,Игрим,Igrim
557452,Игумново,Igumnovo
1505998,Идринское,Idrinskoye
554840,Ижевск,Izhevsk (Industrialnyy)
554840,Ижевск,Izhevsk (Pervomayskiy Rayon)
554840,Ижевск,Izhevsk (Oktyabrskiy rayon)
554840,Ижевск,Izhevsk (Ustinovskiy)
554840,Ижевск,Izhevsk
554830,Ижма,Izhma
1505228,Ижморский,Izhmorskiy
554894,Избербаш,Izberbash
554873,Изборск,Izborsk
7290697,Излучинск,Izluchinsk
9882952,Измайлово,Izmaylovo District (Vostochnyy administrativnyy okrug)
6417422,Измайлово,Izmaylovo
554791,Измайлово,Izmaylovo
554806,Измалково,Izmalkovo
554776,Износки,Iznoski
554770,Изобильный,Izobil'nyy
554770,Изобильный,Izobilnyi
554767,Изоплит,Izoplit
557413,Ики-Бурул,Iki-Burul
1505946,Иковка,Ikovka
557390,Икряное,Ikryanoye
557382,Икша,Iksha
1505933,Иланский,Ilanskiy
577883,Иласхан-Юрт,Ilaskhan-Yurt
829291,Илеза,Ileza
557340,Илек,Ilek
2023638,Илир,Ilir
556967,Иловка,Ilovka
556961,Иловля,Ilovlya
1505915,Ильинка,Il'inka
557170,Ильиногорск,Ilyinogorsk
557140,Ильинский,Il’inskiy
557132,Ильинский Погост,Il'inskiy Pogost
557127,Ильинско-Подомское,Il'insko-Podomskoye
557115,Ильинское,Il'inskoye
557100,Ильинское,Il'inskoye
817525,Ильинское,Il’inskoye
557060,Ильинское-Хованское,Il'inskoye-Khovanskoye
557276,Ильичево,Il'ichëvo
1537749,Ильичево,Il'ichevo
2023634,Илька,Il'ka
556951,Ильский,Il'skiy
556430,Им. Желябова,Imeni Zhelyabova
556462,Им.Воровского,Imeni Vorovskogo
556516,Им.Степана Разина,Imeni Stepana Razina
556480,Имени Владимира Ильича Ленина,Imeni Vladimira Il’icha Lenina
556652,Имени Ленина,Imeni Lenina
6418612,Имени М. И. Калинина,Imeni M. I. Kalinina
1505662,Имени Тельмана,Imeni Tel’mana
556275,Инжавино,Inzhavino
556283,Инза,Inza
556279,Инзер,Inzer
11280178,Иннополис,Innopolis
556320,Иноземцево,Inozemtsevo
556318,Инсар,Insar
1505584,Инской,Inskoy
1505579,Инта,Inta
1505570,Иня,Inya
1539582,Иогач,Iogach
556268,Иоканга,Ostrovnoy
556253,Ионов,Ionov
556230,Ипатово,Ipatovo
1505529,Ирбейское,Irbeyskoye
1505526,Ирбит,Irbit
556198,Ирганай,Irganay
556170,Ирклиевская,Irkliyevskaya
2023469,Иркутск,Irkutsk
1505496,Иртышский,Irtyshskiy
1505495,Иртышский,Irtyshskiy
556131,Ис,Is
556111,Исаклы,Isakly
556081,Исаково,Isakovo
6315399,Исакогорка,Isakogorka
1505466,Исетское,Isetskoye
866062,Искателей,Iskateley
7585522,Искино,Iskino
1505429,Искитим,Iskitim
537344,Исламей,Islamey
555801,Исправная,Ispravnaya
555798,Исса,Issa
555794,Иссад,Issad
555774,Истобенск,Istobensk
1536648,Исток,Istok
555746,Истра,Istra
555717,Исянгулово,Isyangulovo
1505383,Итатский,Itatskiy
555984,Ишеевка,Isheyevka
1505453,Ишим,Ishim
555980,Ишимбай,Ishimbay
555950,Ишлей,Ishley
555933,Ишня,Ishnya
466806,Йошкар-Ола,Yoshkar-Ola
1505187,Каа-Хем,Kaa-Khem
554692,Кабаково,Kabakovo
554679,Кабаново,Kabanovo
2023350,Кабанск,Kabansk
554668,Кабардинка,Kabardinka
2023058,Кавалерово,Kavalerovo
551669,Кавказская,Kavkazskaya
554482,Кагальницкая,Kagal'nitskaya
554554,Кадников,Kadnikov
554544,Кадошкино,Kadoshkino
554535,Кадуй,Kaduy
554502,Кадый,Kadyy
551535,Казаки,Kazaki
551438,Казанская,Kazanskaya
551439,Казанская,Kazanskaya
7596746,Казанский,Kazanskiy
1504019,Казанское,Kazanskoye
551487,Казань,Kazan’
1504075,Казачинское,Kazachinskoye
856845,Казачка,Kazachka
551330,Казинка,Kazinka
1504084,Кайеркан,Kayyerkan
1504139,Кайеркан,Kayyerkan
2023298,Калангуй,Kalanguy
554410,Калач,Kalach
554397,Калач-на-Дону,Kalach-na-Donu
1505074,Калачинск,Kalachinsk
554363,Калашниково,Kalashnikovo
2023286,Калга,Kalga
554318,Калевала,Kalevala
554269,Калинин,Kalinin
839628,Калинина,Kalinina
554234,Калининград,Kaliningrad
554199,Калининск,Kalininsk
554173,Калининская,Kalininskaya
554153,Калино,Kalino
554077,Калиновская,Kalinovskaya
554064,Калиновское,Kalinovskoye
1504985,Калманка,Kalmanka
553955,Калниболотская,Kalnibolotskaya
1504968,Калтай,Kaltay
1504972,Калтан,Kaltan
553929,Калтасы,Kaltasy
553915,Калуга,Kaluga
553884,Калязин,Kalyazin
553878,Кама,Kama
553835,Камбарка,Kambarka
553828,Камбилеевское,Kambileyevskoye
553791,Каменецкий,Kamenetskiy
553769,Каменка,Kamenka
553669,Каменка,Kamenka
6268374,Каменка,Kamenka
553766,Каменка,Kamenka
553615,Каменка,Kamenka
553655,Каменка,Kamenka
553609,Каменка,Kamenka
553518,Каменногорск,Kamennogorsk
553514,Каменномостский,Kamennomostskiy
8504956,Каменный остров,Kamenniy ostrov
553427,Каменоломни,Kamenolomni
553399,Каменск,Kamensk-Shakhtinskiy
553399,Каменск,Kamensk-Shakhtinsky
1504826,Каменск-Уральский,Kamensk-Ural'skiy
2023226,Камень-Рыболов,Kamen'-Rybolov
1504871,Камень-на-Оби,Kamen'-na-Obi
553389,Камешково,Kameshkovo
1504816,Камлак,Kamlak
553248,Камызяк,Kamyzyak
553310,Камышеватская,Kamyshevatskaya
553287,Камышин,Kamyshin
553271,Камышла,Kamyshla
1504769,Камышлов,Kamyshlov
553203,Канаевка,Kanayevka
553216,Канаш,Kanash
1504716,Канашево,Kanashevo
2023190,Кангалассы,Kangalassy
553190,Кандалакша,Kandalaksha
553169,Кандры,Kandry
553152,Каневская,Kanevskaya
553159,Канеловская,Kanelovskaya
1504682,Канск,Kansk
553099,Кантемировка,Kantemirovka
9882964,Капотня,Kapotnya District
552999,Капустин Яр,Kapustin Yar
552977,Карабаново,Karabanovo
1504636,Карабаш,Karabash
552953,Карабудахкент,Karabudakhkent
552951,Карабулак,Karabulak
552887,Карагай,Karagay
1504590,Карагайла,Karagaylinskiy
552895,Карагач,Karagach
552876,Карагичевский,Karagichev
552862,Караидель,Karaidel'
552830,Каракулино,Karakulino
1504489,Карасук,Karasuk
1504442,Каратузское,Karatuzskoye
1504438,Караул,Karaul
552924,Карачаевск,Karachayevsk
552920,Карачев,Karachev
484127,Каргала,Tatarskaya Kargala
1504382,Каргасок,Kargasok
1504380,Каргат,Kargat
552465,Каргополь,Kargopol'
552465,Каргополь,Kargopol' (Prigorodnyy)
552558,Кардымово,Kardymovo
552433,Каринское,Karinskoye
552432,Каринторф,Karintorf
552392,Карланюрт,Karlanyurt
552312,Кармаскалы,Karmaskaly
1504343,Карпинск,Karpinsk
552244,Карповка,Karpovka
552256,Карпогоры,Karpogory
1504331,Карпунинский,Karpuninskiy
552161,Карпушиха,Karpushikha
552133,Карсун,Karsun
1504317,Карталы,Kartaly
2023094,Карымское,Karymskoye
551891,Касимов,Kasimov
1504251,Касли,Kasli
551847,Каспийск,Kaspiysk
551816,Касумкент,Kasumkent
551794,Катав-Ивановск,Katav-Ivanovsk
1504212,Катайск,Kataysk
2124956,Катангли,Katangli
1504199,Катково,Katkovo
551736,Катунино,Katunino
551735,Катунки,Katunki
551732,Катынь,Katyn'
551729,Катыр-Юрт,Katyr-Yurt
554491,Кафыр-Кумух,Kafyr-Kumukh
554599,Качканар,Kachkanar
2023333,Качуг,Kachug
552006,Кашары,Kashary
551986,Кашин,Kashin
551964,Кашира,Kashira
551948,Каширское,Kashirskoye
823686,Каштаны,Kashtany
489997,Кашхатау,Kashkhatau
551646,Каякент,Kayakent
551638,Каясула,Kayasula
1509514,Квашнинское,Kvashninskoye
537534,Квашёнки,Kvashenki
550918,Кевсала,Kevsala
1503940,Кедровка,Kedrovka
1538805,Кедровка,Kedrovka
1503931,Кедровое,Kedrovoye
1540484,Кедровый,Kedrovyy
1538641,Кедровый,Kedrovyy
550902,Кез,Kez
1503901,Кемерово,Kemerovo
551124,Кемля,Kemlya
551145,Кемь,Kem'
551070,Кенже,Kenzhe
550973,Керва,Kerva
550967,Керженец,Kerzhenets
551047,Керчевский,Kerchevskiy
706524,Керчь,Kerch
550949,Кесова Гора,Kesova Gora
1503879,Кетово,Ketovo
489994,Кетченеры,Sovetskoye
548781,Кидекша,Kideksha
6697077,Киевский,Kievskiy
547891,Киевское,Kiyevskoye
547875,Кизел,Kizel
547871,Кизема,Kizema
547849,Кизилюрт,Kizilyurt
547841,Кизляр,Kizlyar
547840,Кизляр,Kizlyar
547831,Кизнер,Kizner
548763,Кикерино,Kikerino
548747,Кикнур,Kiknur
548695,Кильмезь,Kil'mez'
798058,Киляковка,Kilyakovka
2022105,Кимильтей,Kimil'tey
548658,Кимовск,Kimovsk
548652,Кимры,Kimry
548602,Кингисепп,Kingisepp
548625,Кинель,Kinel'
548622,Кинель-Черкассы,Kinel’-Cherkassy
548605,Кинешма,Kineshma
2045782,Кипарисово-Первое,Kiparisovo
504875,Кипень,Prokovsino
548493,Киргиз-Мияки,Kirgiz-Miyaki
548506,Киреевск,Kireyevsk
2022083,Киренск,Kirensk
548278,Киржач,Kirzhach
548478,Кириллов,Kirillov
548440,Кирицы,Kiritsy
548442,Кириши,Kirishi
548408,Киров,Kirov (Lepse)
548410,Киров,Kirov
548408,Киров,Kirov
548413,Кирова,Kirova
1503335,Кировград,Kirovgrad
548395,Кирово-Чепецк,Kirovo-Chepetsk
548392,Кировск,Kirovsk
548391,Кировск,Kirovsk
548390,Кировская,Kirovskaya
548383,Кировский,Kirovskiy
2022064,Кировский,Kirovskiy
1503317,Кировский Район,Yekaterinburg (Kirovskiy Rayon)
1503317,Кировский Район,Ekaterinburg (Kirovskiy Rayon)
548330,Кирсанов,Kirsanov
1503277,Киселёвск,Kiselyovsk
548114,Кисловодск,Kislovodsk
548097,Кисляковская,Kislyakovskaya
548040,Китово,Kitovo
2022024,Китой,Kitoy
2022129,Кичера,Kichera
548791,Кичменгский Городок,Kichmengskiy Gorodok
548151,Кишпек,Kishpek
474663,Кища,Kishcha
547927,Киясово,Kiyasovo
547677,Клетская,Kletskaya
547560,Климовск,Klimovsk
547523,Клин,Klin
547475,Клинцы,Klintsy
1503169,Ключевск,Klyuchevsk
2124440,Ключи,Klyuchi
1503153,Ключи,Klyuchi
542298,Ключино,Krasnomayskiy
547383,Клявлино,Klyavlino
2021956,Кневичи,Knevichi
547162,Княгинино,Knyaginino
547074,Княжьи Горы,Knyazh'i Gory
547007,Кобралово,Kobralovo
547005,Кобринское,Kobrinskoye
802629,Ковалевское,Kovalevskoye
543508,Ковдор,Kovdor
543460,Ковров,Kovrov
543436,Ковылкино,Kovylkino
6695754,Когалым,Kogalym
1503037,Кодинск,Kodinsk
543246,Кожва,Kozhva
